Académie;Etablissement;Code spécialité;Statut
Clermont-Ferrand;0631939R;23210023324;AP
Clermont-Ferrand;0430855W;23210023324;AP
Clermont-Ferrand;0631243J;23210023324;AP
Clermont-Ferrand;0150605B;23210023324;AP
Clermont-Ferrand;0630665F;23210023325;AP
Clermont-Ferrand;0630665F;23210023325;ST
Clermont-Ferrand;0631939R;23210023325;AP
Clermont-Ferrand;0030126W;23210023325;AP
Clermont-Ferrand;0150605B;23210023325;AP
Clermont-Ferrand;0630665F;23210023326;ST
Clermont-Ferrand;0631939R;23210023326;AP
Clermont-Ferrand;0630665F;23210023326;AP
Clermont-Ferrand;0150605B;23210023326;AP
Clermont-Ferrand;0631243J;23210023326;AP
Clermont-Ferrand;0430855W;23210023326;AP
Clermont-Ferrand;0030126W;23210023326;AP
Clermont-Ferrand;0150613K;23210023327;ST
Clermont-Ferrand;0030126W;23210023327;AP
Clermont-Ferrand;0631985R;23210023327;AP
Clermont-Ferrand;0631939R;23210023327;AP
Clermont-Ferrand;0430109K;23210023327;AP
Clermont-Ferrand;0150613K;23210023327;AP
Clermont-Ferrand;0430855W;23210023327;AP
Clermont-Ferrand;0631243J;23210023327;AP
Clermont-Ferrand;0150605B;23210023327;AP
Clermont-Ferrand;0631985R;23210023327;ST
Clermont-Ferrand;0430109K;23210023327;ST
Clermont-Ferrand;0150022T;23210023445;ST
Clermont-Ferrand;0631939R;23210023445;AP
Clermont-Ferrand;0630022G;23210023445;AP
Clermont-Ferrand;0430844J;23210023445;AP
Clermont-Ferrand;0630022G;23210023445;ST
Clermont-Ferrand;0630001J;23210023446;AP
Clermont-Ferrand;0631985R;23210023446;AP
Clermont-Ferrand;0430855W;23210023446;AP
Clermont-Ferrand;0030126W;23210023446;AP
Clermont-Ferrand;0631985R;23210023446;ST
Clermont-Ferrand;0631939R;23210023446;AP
Clermont-Ferrand;0430023S;23210023447;ST
Clermont-Ferrand;0430023S;23210023447;AP
Clermont-Ferrand;0430896R;23210023447;AP
Clermont-Ferrand;0630078T;23210023447;AP
Clermont-Ferrand;0030126W;23210023447;AP
Clermont-Ferrand;0430855W;23210023447;AP
Clermont-Ferrand;0150605B;23210023447;AP
Clermont-Ferrand;0630078T;23210023447;ST
Clermont-Ferrand;0030061A;23210023449;ST
Clermont-Ferrand;0630078T;23210023449;AP
Clermont-Ferrand;0030051P;23210023449;AP
Clermont-Ferrand;0150605B;23210023449;AP
Clermont-Ferrand;0630054S;23210024240;ST
Clermont-Ferrand;0630061Z;23210024322;ST
Clermont-Ferrand;0031043T;23210025218;ST
Clermont-Ferrand;0150640P;23210025218;AP
Clermont-Ferrand;0630001J;23210025218;AP
Clermont-Ferrand;0631480S;23210025218;AP
Clermont-Ferrand;0430844J;23210025218;AP
Clermont-Ferrand;0631450J;23210025218;AP
Clermont-Ferrand;0030124U;23210025218;AP
Clermont-Ferrand;0631939R;23210025218;AP
Clermont-Ferrand;0631480S;23210025218;ST
Clermont-Ferrand;0630001J;23210025218;ST
Clermont-Ferrand;0631480S;23210025219;ST
Clermont-Ferrand;0631480S;23210025219;AP
Clermont-Ferrand;0150640P;23210025219;AP
Clermont-Ferrand;0631450J;23210025219;AP
Clermont-Ferrand;0631450J;23210025220;AP
Clermont-Ferrand;0430844J;23210025221;AP
Clermont-Ferrand;0030908W;23210025221;AP
Clermont-Ferrand;0631450J;23210025221;AP
Clermont-Ferrand;0631450J;23210025222;AP
Clermont-Ferrand;0030905T;23210025223;ST
